DIY,Wesley Treat,https://www.youtube.com/channel/UCW8-pJyPdYAdubad1veFB3A/videos, 
DIY,Tommy Tompkins,https://www.youtube.com/channel/UC5D3vrdQ1j3OcpCjx3ZAEzw/videos, 
DIY,Tokyo Llama,https://www.youtube.com/channel/UCBQ3TEq5SrUuTJuMl1S_4ig/videos, 
DIY,TheHackLab,https://www.youtube.com/channel/UCSO_exrZUUO0YRDeBO6l1rw/videos, 
DIY,TheDIYGuy999,https://www.youtube.com/channel/UCqWO3PNCSjHmYiACDMLr23w/videos, 
DIY,The Modern Home Project,https://www.youtube.com/channel/UCnoUKype0fVkWtCleYWBT1w/videos, 
DIY,the Hacksmith,https://www.youtube.com/channel/UCjgpFI5dU-D1-kh9H1muoxQ/videos, 
DIY,The Brothers Workshop,https://www.youtube.com/channel/UCTBcrML01M60w1IUJayqgyw/videos, 
DIY,Switch  &  Lever,https://www.youtube.com/channel/UC_1kQQSYFfEFcvzTH0IJkmA/videos, 
DIY,SoundBlab,https://www.youtube.com/channel/UCxtfOw_wJBqrYn0vsqmt0lA/videos, 
DIY,Simone Giertz,https://www.youtube.com/channel/UC3KEoMzNz8eYnwBC34RaKCQ/videos, 
DIY,SeanHodgins,https://www.youtube.com/channel/UCE-bw6PRKuDlH6fP1mP4nOw/videos, 
DIY,6061. com,https://www.youtube.com/channel/UCcuMSDG2svjR7BncF841GJg/videos, 
DIY,Rulof Maker,https://www.youtube.com/channel/UC5eVAqIMYef7YQ9QrXKpfjA/videos, 
DIY,Rocha KRG,https://www.youtube.com/channel/UCGOxLRYpzNVXFxqhb35a97g/videos, 
DIY,RECALIBRANDO,https://www.youtube.com/channel/UCDb5m22Bdaq0k-i4gn4yYmQ/videos, 
DIY,Rainfall Projects,https://www.youtube.com/channel/UCPO4D4-UeeFQceK8XrgwXug/videos, 
DIY,Phil Vandelay,https://www.youtube.com/channel/UCchU2gYo5UunA6uh6JVOd9A/videos, 
DIY,Peter Brown,https://www.youtube.com/channel/UC3CrzXzBFVqEopj5T1jiRtA/videos, 
DIY,Pablo Cimadevila,https://www.youtube.com/channel/UCprE-A6kxxldJTDvkW1L0jg/videos, 
DIY,OSO DIY,https://www.youtube.com/channel/UCC3mv9iBk40_OOkBOM9oFVg/videos, 
DIY,Onrust!,https://www.youtube.com/channel/UCNdDV4vHKjuWOYlEW4HIk5w/videos, 
DIY,One Minute Workbench,https://www.youtube.com/channel/UCgEnMpUAQiGOTTIPxOb8low/videos, 
DIY,Nikodem Bartnik,https://www.youtube.com/channel/UChrCgXmIW1toX2B7viP6S7Q/videos, 
DIY,myfordboy,https://www.youtube.com/channel/UCNC9gjgYrzLfyMQmp31DnjA/videos, 
DIY,mtmwood,https://www.youtube.com/channel/UCWBTyvNhUXq0ofu6ta1EAaQ/videos, 
DIY,Mr. NK,https://www.youtube.com/channel/UCdUt_VCOlUwtnXygdnPqRkA/videos, 
DIY,Michael Reeves,https://www.youtube.com/channel/UCtHaxi4GTYDpJgMSGy7AeSw/videos, 
DIY,Martin Calcagno,https://www.youtube.com/channel/UCz1vvtUkjZxda7N7gRt3DNg/videos, 
DIY,Making It,https://www.youtube.com/channel/UCnD5lTlF3_tMTs5br5LjXXg/videos, 
DIY,Make Something,https://www.youtube.com/channel/UCtaykeSsGhtn2o2BsPm-rsw/videos, 
DIY,Konstantin Bogdanov,https://www.youtube.com/channel/UChqNzKbJQmeVmiYCAfRKHdA/videos, 
DIY,Kirby Meets Audio,https://www.youtube.com/channel/UCOuow_HIYmeaIqi42zVs3qg/videos, 
DIY,kipkay,https://www.youtube.com/channel/UCzNAswnSN0rZy79clU-DRPg/videos, 
DIY,JohnnyQ90,https://www.youtube.com/channel/UCfCKUsN2HmXfjiOJc7z7xBw/videos, 
DIY,John Heisz - I Build It,https://www.youtube.com/channel/UCjA8vRlL1c7BDixQRJ39-LQ/videos, 
DIY,Brian Oltrogge,https://www.youtube.com/channel/UCOywIdppbhn6hkgcEtDMatg/videos, 
DIY,byte sized,https://www.youtube.com/channel/UCtVgFluK-MmGpQoE7VCxa6w/videos, 
DIY,Cactus! workshop,https://www.youtube.com/channel/UCupK5wJGXHDemXmHFMCMtHA/videos, 
DIY,CarAudioFabrication,https://www.youtube.com/channel/UC4FiN46mPTtkJxzRXJY21lQ/videos, 
DIY,Chris Kastner,https://www.youtube.com/channel/UCVQR9purfPYQvJ9TqW0ar6w/videos, 
DIY,Jackman Works,https://www.youtube.com/channel/UCaI4Tib6te88f_P9r8w5Tmw/videos, 
DIY,Ivan Miranda,https://www.youtube.com/channel/UCF3cDM_hQMtIEJvEW1BZugg/videos, 
DIY,Inspire To Make,https://www.youtube.com/channel/UCrc7W41xF4Gc8dV1CZdU6Nw/videos, 
DIY,Heath Knuckles,https://www.youtube.com/channel/UC7ymj9d5HO-sLh2AnyILAiQ/videos, 
DIY,Doublsmm,https://www.youtube.com/channel/UCa5Xk3q5hEQwbCv1AHp9ZjQ/videos, 
DIY,GoldPointProps,https://www.youtube.com/channel/UCdOQWdsFdMTF1-k3cI8qxdg/videos, 
DIY,frank howarth,https://www.youtube.com/channel/UC3_VCOJMaivgcGqPCTePLBA/videos, 
DIY,Fixotronic,https://www.youtube.com/channel/UCopZrR5Z5FD_CW4k7rTcf8Q/videos, 
DIY,Fix This Build That,https://www.youtube.com/channel/UCHYSw4XKO_q1GaChw5pxa-w/videos, 
DIY,fhuable,https://www.youtube.com/channel/UC7uKCkTMZHH1VA3ZNPZlE3Q/videos, 
DIY,Erik did it,https://www.youtube.com/channel/UCKRSetvAFv7onZEL0DNV6JQ/videos, 
DIY,Dashner Design  &  Restoration,https://www.youtube.com/channel/UCDVK2t-ttSjXHnGejDvVm1g/videos, 
DIY,Easy Composites Ltd,https://www.youtube.com/channel/UC7F-suscQATns3qRYHpyijw/videos, 
DIY,eajslater,https://www.youtube.com/channel/UCOvPQoMHhGn8N_9L60Vt8Jw/videos, 
DIY,amstudio,https://www.youtube.com/channel/UCQS1ZB3BVSrBo3tCs7PyfxQ/videos, 
DIY,DIY Builds,https://www.youtube.com/channel/UCoNdHj3AnsFD8IjLCxm4EFw/videos, 
DIY,DIY Creators,https://www.youtube.com/channel/UChKlSK39lLg8eZHIX0iVzLA/videos, 
DIY,Get Hands Dirty,https://www.youtube.com/channel/UCETeXD_3awsQv-9rSdCYXQQ/videos, 
DIY,DIY Japanese Joinery,https://www.youtube.com/channel/UCmRCsynNdFg2jUz4gdhIUXA/videos, 
DIY,DIY Perks,https://www.youtube.com/channel/UCUQo7nzH1sXVpzL92VesANw/videos, 
DIY,homesteadonomics,https://www.youtube.com/channel/UCMiTb1EJ5nhn_NbUyNu003w/videos, 
DIY,colinfurze,https://www.youtube.com/channel/UCp68_FLety0O-n9QU6phsgw/videos, 
DIY,Evan Kale,https://www.youtube.com/channel/UCA-p1wZ5Tuz9J1_AI_A2NqA/videos, 
DIY,Gokmen ALTUNTA,https://www.youtube.com/channel/UCnRwrrMKMCvcHhY5hhE3YZw/videos, 
DIY,Bobby Duke Arts,https://www.youtube.com/channel/UCSC1HqVmTaE4Shn32ihbC7w/videos, 
DIY,Michael Paley,https://www.youtube.com/channel/UCwvCQDAOIbv-SKLN7x4iCaw/videos, 
DIY,Pask Makes,https://www.youtube.com/channel/UCNyGbxoEo6CQvaRVEvItxkA/videos, 
DIY,Tech Ingredients,https://www.youtube.com/channel/UCVSHXNNBitaPd5lYz48--yg/videos, 
DIY,Modern Builds,https://www.youtube.com/channel/UCIxAaCJ84uefATKmazDyIjw/videos, 
DIY,Dremel America Latina,https://www.youtube.com/channel/UCnk7c1v2eyxag8NFvG9HqrQ/videos, 
DIY,Broinwood,https://www.youtube.com/channel/UCD9jdfex9lv5ViiIXqWlr0w/videos, 
DIY,James Bruton,https://www.youtube.com/channel/UCUbDcUPed50Y_7KmfCXKohA/videos, 
DIY,German Tapiza,https://www.youtube.com/channel/UCfUB82u6Y_9cDEbwynBNgAg/videos, 
DIY,Alexandre Chappel,https://www.youtube.com/channel/UCe1Aj6VEO299Yq4WkXdoD3Q/videos, 
DIY,Mark Of The Rhodes,https://www.youtube.com/channel/UCO-XgXlpr98e4C9rHMpz9_Q/videos, 
DIY,Daniel de Bruin,https://www.youtube.com/channel/UCeM6ecqBkybhzQuDPs1y-2w/videos, 
Lifestyle & Cooking,Alton Brown,https://www.youtube.com/channel/UCfDNi1aEljAQ17mUrfUjkvg/videos, 
Lifestyle & Cooking,Bajoneando por hay,https://www.youtube.com/channel/UCNvwJr31U4Cs9CIl4PgQk8Q/videos, 
Lifestyle & Cooking,La Chancha y los 20,https://www.youtube.com/channel/UCTq_239kdtmmT_yX-n6Y__w/videos, 
Lifestyle & Cooking,Epic Meal Time,https://www.youtube.com/channel/UCYjk_zY-iYR8YNfJmuzd70A/videos, 
Lifestyle & Cooking,CaseyNeistat,https://www.youtube.com/channel/UCtinbF-Q-fVthA0qrFQTgXQ/videos, 
Lifestyle & Cooking,Binging with Babish,https://www.youtube.com/channel/UCJHA_jMfCvEnv-3kRjTCQXw/videos, 
Lifestyle & Cooking,SAM THE COOKING GUY,https://www.youtube.com/channel/UCbRj3Tcy1Zoz3rcf83nW5kw/videos, 
Lifestyle & Cooking,First We Feast,https://www.youtube.com/channel/UCPD_bxCRGpmmeQcbe2kpPaA/videos, 
Lifestyle & Cooking,Red Bull Motorsports,https://www.youtube.com/channel/UC0mJA1lqKjB4Qaaa2PNf0zg/videos, 
Lifestyle & Cooking,Benshorts,https://www.youtube.com/channel/UCls0I-w3ynnObiKL8QgBa6g/videos, 
Lifestyle & Cooking,HidaMari Cooking,https://www.youtube.com/channel/UCcp9uRaBwInxl_SZqGRksDA/videos, 
Lifestyle & Cooking,Glen y amigos cocinando,https://www.youtube.com/channel/UCsU15yvILBmnHPeAf4SFVaQ/videos, 
Lifestyle & Cooking,Nekojitablog,https://www.youtube.com/channel/UC-UcKEWOSpz0AfY33TrYw3g/videos, 
Lifestyle & Cooking,Tasty,https://www.youtube.com/channel/UCJFp8uSYCjXOMnkUyb3CQ3Q/videos, 
Lifestyle & Cooking,Sir Chandler,https://www.youtube.com/channel/UCEFR6-ncZ23Z3JTAKgtPE6g/videos, 
Lifestyle & Cooking,SINPUNTOCOM,https://www.youtube.com/channel/UCHqG1mCfOYtA0EFQzn1QFSg/videos, 
Lifestyle & Cooking,serpentza,https://www.youtube.com/channel/UCl7mAGnY4jh4Ps8rhhh8XZg/videos, 
Lifestyle & Cooking,REACT,https://www.youtube.com/channel/UCHEf6T_gVq4tlW5i91ESiWg/videos, 
Lifestyle & Cooking,PlanetaJuan,https://www.youtube.com/channel/UCDfbsXLRCyk_LIkrtaTmliQ/videos, 
Lifestyle & Cooking,Pablo Imhoff,https://www.youtube.com/channel/UCKM55w4P6eRKwdSbJx4y0Zw/videos, 
Lifestyle & Cooking,Num Pulo,https://www.youtube.com/channel/UC6xoasG-FY3P1YHo8_gBG9g/videos, 
Lifestyle & Cooking,New Jersey Outdoor Adventures,https://www.youtube.com/channel/UCZ4P6JaFzImeSWPAr3gGGCQ/videos, 
Lifestyle & Cooking,Merakio,https://www.youtube.com/channel/UC1VK6Ro1cvOX8J7UKgnyztA/videos, 
Lifestyle & Cooking,Man + River,https://www.youtube.com/channel/UCV-KFx9A6HD7gZ3FoMNzt7g/videos, 
Lifestyle & Cooking,Living Big In A Tiny House,https://www.youtube.com/channel/UCoNTMWgGuXtGPLv9UeJZwBw/videos, 
Lifestyle & Cooking,Life Uncontained,https://www.youtube.com/channel/UC-l69It3hxAY3tkBH_utLNQ/videos, 
Lifestyle & Cooking,Kombi Life,https://www.youtube.com/channel/UCHV7BvFPyD5Lixoo8yMRiLA/videos, 
Lifestyle & Cooking,BREIFR9 :D,https://www.youtube.com/channel/UCzhodwoZY9RXdHI_L_MmetA/videos, 
Lifestyle & Cooking,Chris Ramsay,https://www.youtube.com/channel/UCrPUg54jUy1T_wII9jgdRbg/videos, 
Lifestyle & Cooking,HONEST GUIDE,https://www.youtube.com/channel/UCt7oj318jVQi7vRbc1bNjJA/videos, 
Lifestyle & Cooking,Gluten Morgen TV,https://www.youtube.com/channel/UC3sfhI29cSJVNPO51w0kgkQ/videos, 
Lifestyle & Cooking,Foodgeek,https://www.youtube.com/channel/UC7eLtGAzNECUqurqMdiNYJg/videos, 
Lifestyle & Cooking,FBE,https://www.youtube.com/channel/UC0v-tlzsn0QZwJnkiaUSJVQ/videos, 
Lifestyle & Cooking,Exploring With Josh,https://www.youtube.com/channel/UCNYsIqBwQyhnNDVf7SXJV9w/videos, 
Lifestyle & Cooking,Diego Saul Reyna Español,https://www.youtube.com/channel/UCdaCVN6PatSHj5ncGKCIQpQ/videos, 
Lifestyle & Cooking,Ghost Town Living,https://www.youtube.com/channel/UCEjBDKfrqQI4TgzT9YLNT8g/videos, 
Lifestyle & Cooking,AreYaHavingThat,https://www.youtube.com/channel/UCsWZn5b_4GISy3FO6Pxcq7w/videos, 
Lifestyle & Cooking,LADbible,https://www.youtube.com/channel/UC4oVjJptcsvtgIMrdIUQYlQ/videos, 
Lifestyle & Cooking,"Dad, how do I?",https://www.youtube.com/channel/UCNepEAWZH0TBu7dkxIbluDw/videos, 
Lifestyle & Cooking,Café San Juan Oficial,https://www.youtube.com/channel/UCA7yhw6IxCBgiW3l_F4OvcA/videos, 
Lifestyle & Cooking,VANCITY VANLIFE,https://www.youtube.com/channel/UC85rJiWmYQV8Shk3QWXT8MQ/videos, 
Lifestyle & Cooking,Ethan Chlebowski,https://www.youtube.com/channel/UCDq5v10l4wkV5-ZBIJJFbzQ/videos, 
Lifestyle & Cooking,cuoredicioccolato,https://www.youtube.com/channel/UCntxIE8FKow3FbWG-BCApeQ/videos, 
Lifestyle & Cooking,Joshua Weissman,https://www.youtube.com/channel/UChBEbMKI1eCcejTtmI32UEw/videos, 
Lifestyle & Cooking,Damian Kuc,https://www.youtube.com/channel/UCoGBPBXyq28cE4g2TaB6lRQ/videos, 
Lifestyle & Cooking,Abroad in Japan,https://www.youtube.com/channel/UCHL9bfHTxCMi-7vfxQ-AYtg/videos, 
Lifestyle & Cooking,Alex,https://www.youtube.com/channel/UCPzFLpOblZEaIx2lpym1l1A/videos, 
Lifestyle & Cooking,Lofty Pursuits,https://www.youtube.com/channel/UC_XymTM6N6skpE0J6vKYh9g/videos, 
Lifestyle & Cooking,CHEF TOÑO MENDEZ,https://www.youtube.com/channel/UC2jdgTCgeoSk2QCMDI9xwvA/videos, 
Lifestyle & Cooking,alanxelmundo,https://www.youtube.com/channel/UCTJTpwrK4a-ajXs4-Wry09A/videos, 
Lifestyle & Cooking,CHo Worlds,https://www.youtube.com/channel/UCoop2pKFKcVphJgO7K6Sh7Q/videos, 
Lifestyle & Cooking,Bon Appétit,https://www.youtube.com/channel/UCbpMy0Fg74eXXkvxJrtEn3w/videos, 
Lifestyle & Cooking,Nico Guthmann,https://www.youtube.com/channel/UCpvYnSZNyBxF2MSWvju06jg/videos, 
Lifestyle & Cooking,pablokbs,https://www.youtube.com/channel/UCe4sLF7K5ADF1xYhnxYWhFQ/videos, 
Lifestyle & Cooking,Recetas que funcionan,https://www.youtube.com/channel/UCbFCTFYpAsI_XxjvitwQw7w/videos, 
Lifestyle & Cooking,PPPeter,https://www.youtube.com/channel/UCnHEz9DZ6EAof1-DaQGD_Xw/videos, 
Lifestyle & Cooking,Superpilopi,https://www.youtube.com/channel/UCnGennaSekGlmPiHXE4zOug/videos, 
Lifestyle & Cooking,Tom  &  Yenny 톰과 예니,https://www.youtube.com/channel/UCyuh24gsK9PS9UmRn9w037Q/videos, 
Lifestyle & Cooking,The walking travel,https://www.youtube.com/channel/UCnaU4LFeXbgTAfYHbLf86LQ/videos, 
Lifestyle & Cooking,The Survival,https://www.youtube.com/channel/UCOtloDe4Ytw3X2v04uU91bA/videos, 
Lifestyle & Cooking,The Singletrack Sampler,https://www.youtube.com/channel/UCfUGBBnxQYezwJM9wi3F-Lg/videos, 
Lifestyle & Cooking,Pedro Mota,https://www.youtube.com/channel/UCQc2abzqbqrp-TZG3K79Wng/videos, 
Lifestyle & Cooking,PapaKleb,https://www.youtube.com/channel/UCFlKdtiEuhrqoieFrzw4r5A/videos, 
Lifestyle & Cooking,Offline TV,https://www.youtube.com/channel/UCDK9qD5DAQML-pzrtA7A4oA/videos, 
Lifestyle & Cooking,Nomadic Ambience,https://www.youtube.com/channel/UCqRTj-Nu_8to3jIBlXptOtA/videos, 
Lifestyle & Cooking,Bright Sun Films,https://www.youtube.com/channel/UC5k3Kc0avyDJ2nG9Kxm9JmQ/videos, 
Lifestyle & Cooking,Clavero,https://www.youtube.com/channel/UCQmGdB07nnkyvXbjkigkKtA/videos, 
Lifestyle & Cooking,Japatonic TV,https://www.youtube.com/channel/UC401H6aXvNyKldJ-ayjfH5w/videos, 
Lifestyle & Cooking,Dude Perfect,https://www.youtube.com/channel/UCRijo3ddMTht_IHyNSNXpNQ/videos, 
Lifestyle & Cooking,How To Drink,https://www.youtube.com/channel/UCioZY1p0bZ4Xt-yodw8_cBQ/videos, 
Lifestyle & Cooking,El horno de Babette,https://www.youtube.com/channel/UCNn06txLpLQ7e-L9NsYcV7A/videos, 
Lifestyle & Cooking,banksyfilm,https://www.youtube.com/channel/UCxbCoGJrG1TYaQ36fP7Huuw/videos, 
Science & Nerd Stuff,Tom Scott,https://www.youtube.com/channel/UCBa659QWEk1AI4Tg--mrJ2A/videos, 
Science & Nerd Stuff,DeviantOllam,https://www.youtube.com/channel/UC4dxXZQq-ofAadUWbqhoceQ/videos, 
Science & Nerd Stuff,FliteTest,https://www.youtube.com/channel/UC9zTuyWffK9ckEz1216noAw/videos, 
Science & Nerd Stuff,Hydraulic Press Channel,https://www.youtube.com/channel/UCcMDMoNu66_1Hwi5-MeiQgw/videos, 
Science & Nerd Stuff,Cuby,https://www.youtube.com/channel/UCsB1iUrIcnNZ9pUAHs3oArQ/videos, 
Science & Nerd Stuff,Bosnianbill,https://www.youtube.com/channel/UCp1orOGJwZvjLAvckyxC4Nw/videos, 
Science & Nerd Stuff,Monty McKinnon,https://www.youtube.com/channel/UCGOapB2PVB0mbERvPnbHGnQ/videos, 
Science & Nerd Stuff,Dronepedia,https://www.youtube.com/channel/UC_7j-gR3Mi1rejo6iS7V4Ug/videos, 
Science & Nerd Stuff,The Royal Institution,https://www.youtube.com/channel/UCYeF244yNGuFefuFKqxIAXw/videos, 
Science & Nerd Stuff,Jukebox Print,https://www.youtube.com/channel/UCG6iX9x6JzHg-PF1EJHC2eA/videos, 
Science & Nerd Stuff,Blondihacks,https://www.youtube.com/channel/UC7Jf7t6BL4e74O53dL6arSw/videos, 
Science & Nerd Stuff,Two Minute Papers,https://www.youtube.com/channel/UCbfYPyITQ-7l4upoX8nvctg/videos, 
Science & Nerd Stuff,Naomi 'SexyCyborg' Wu,https://www.youtube.com/channel/UCh_ugKacslKhsGGdXP0cRRA/videos, 
Science & Nerd Stuff,Watchfinder  &  Co.,https://www.youtube.com/channel/UCLaoR2K7Dsa_KUK-DVpdZZA/videos, 
Science & Nerd Stuff,Percepci�n distorsionada,https://www.youtube.com/channel/UCFH4dWqQQOYkyJZUGT4q5pg/videos, 
Science & Nerd Stuff,The Scalemodeling Channel,https://www.youtube.com/channel/UCnBrlyzYWaLQoyuiofgwmSw/videos, 
Science & Nerd Stuff,The Modern Rogue,https://www.youtube.com/channel/UC42VsoDtra5hMiXZSsD6eGg/videos, 
Science & Nerd Stuff,The King of Random,https://www.youtube.com/channel/UC1zZE_kJ8rQHgLTVfobLi_g/videos, 
Science & Nerd Stuff,TED,https://www.youtube.com/channel/UCAuUUnT6oDeKwE6v1NGQxug/videos, 
Science & Nerd Stuff,Techmoan,https://www.youtube.com/channel/UC5I2hjZYiW9gZPVkvzM8_Cw/videos, 
Science & Nerd Stuff,Taras Kul,https://www.youtube.com/channel/UCkDbLiXbx6CIRZuyW9sZK1g/videos, 
Science & Nerd Stuff,SpaceX,https://www.youtube.com/channel/UCtI0Hodo5o5dUb67FeUjDeA/videos, 
Science & Nerd Stuff,Scam Nation,https://www.youtube.com/channel/UCRd9JHiQvqwT8O4d0QGI9jQ/videos, 
Science & Nerd Stuff,Numberphile,https://www.youtube.com/channel/UCoxcjq-8xIDTYp3uz647V5A/videos, 
Science & Nerd Stuff,Nerdist,https://www.youtube.com/channel/UCTAgbu2l6_rBKdbTvEodEDw/videos, 
Science & Nerd Stuff,Nerdforge,https://www.youtube.com/channel/UCggHsHce2n3vvbJf_8YKrMA/videos, 
Science & Nerd Stuff,Mike Boyd,https://www.youtube.com/channel/UCIRiWCPZoUyZDbydIqitHtQ/videos, 
Science & Nerd Stuff,Mark Rober,https://www.youtube.com/channel/UCY1kMZp36IQSyNx_9h4mpCg/videos, 
Science & Nerd Stuff,Make It RC,https://www.youtube.com/channel/UCWYV5hJfUrnU9Ishf5vr2KA/videos, 
Science & Nerd Stuff,LockPickingLawyer,https://www.youtube.com/channel/UCm9K6rby98W8JigLoZOh6FQ/videos, 
Science & Nerd Stuff,Captain Disillusion,https://www.youtube.com/channel/UCEOXxzW2vU0P-0THehuIIeg/videos, 
Science & Nerd Stuff,Dalibor Farný,https://www.youtube.com/channel/UC0IY1BQiMehWMvezqWLyk4g/videos, 
Science & Nerd Stuff,ExpCaseros,https://www.youtube.com/channel/UCoTyVfIkM-hjz4JauDoVvog/videos, 
Science & Nerd Stuff,bigclivedotcom,https://www.youtube.com/channel/UCtM5z2gkrGRuWd0JQMx76qA/videos, 
Science & Nerd Stuff,pwnisher,https://www.youtube.com/channel/UCWIfzAYHyNSyHmT2AO-54yg/videos, 
Science & Nerd Stuff,Adventures with Purpose,https://www.youtube.com/channel/UCNTuVMv2WRVnYcgJx7DjNPQ/videos, 
Science & Nerd Stuff,DIY Garage,https://www.youtube.com/channel/UCoV2Qw0sL-ApYQ62k-88K1w/videos, 
Science & Nerd Stuff,ElectroBOOM,https://www.youtube.com/channel/UCJ0-OtVpF0wOKEqT2Z1HEtA/videos, 
Science & Nerd Stuff,Brainiac75,https://www.youtube.com/channel/UCFHMw64uu66VKPXq5gh29IQ/videos, 
Science & Nerd Stuff,Evan Kale,https://www.youtube.com/channel/UCA-p1wZ5Tuz9J1_AI_A2NqA/videos, 
Science & Nerd Stuff,Vsauce3,https://www.youtube.com/channel/UCwmFOfFuvRPI112vR5DNnrA/videos, 
Science & Nerd Stuff,Vsauce2,https://www.youtube.com/channel/UCqmugCqELzhIMNYnsjScXXw/videos, 
Science & Nerd Stuff,Vsauce,https://www.youtube.com/channel/UC6nSFpj9HTCZ5t-N3Rm3-HA/videos, 
Science & Nerd Stuff,Veritasium,https://www.youtube.com/channel/UCHnyfMqiRRG1u-2MsSQLbXA/videos, 
Science & Nerd Stuff,Quixel,https://www.youtube.com/channel/UCNTZFGRsyqNtvI4T2syNkIw/videos, 
Science & Nerd Stuff,D!NG,https://www.youtube.com/channel/UClq42foiSgl7sSpLupnugGA/videos, 
Science & Nerd Stuff,Ben Eater,https://www.youtube.com/channel/UCS0N5baNlQWJCUrhCEo8WlA/videos, 
Science & Nerd Stuff,kipkay,https://www.youtube.com/channel/UCzNAswnSN0rZy79clU-DRPg/videos, 
Science & Nerd Stuff,Tech Ingredients,https://www.youtube.com/channel/UCVSHXNNBitaPd5lYz48--yg/videos, 
Science & Nerd Stuff,William Osman,https://www.youtube.com/channel/UCfMJ2MchTSW2kWaT0kK94Yw/videos, 
Science & Nerd Stuff,TierZoo,https://www.youtube.com/channel/UCHsRtomD4twRf5WVHHk-cMw/videos, 
Science & Nerd Stuff,This Place,https://www.youtube.com/channel/UCViwi-dXACoy9Pee73NvgJw/videos, 
Science & Nerd Stuff,TheQuantumFracture,https://www.youtube.com/channel/UCUeCRVgHHvOGzLD5B-MUSJw/videos, 
Science & Nerd Stuff,TheBackyardScientist,https://www.youtube.com/channel/UC06E4Y_-ybJgBUMtXx8uNNw/videos, 
Science & Nerd Stuff,The Thought Emporium,https://www.youtube.com/channel/UCV5vCi3jPJdURZwAOO_FNfQ/videos, 
Science & Nerd Stuff,The British Museum,https://www.youtube.com/channel/UCvpQ-l09fCVxJd3urZbxzHg/videos, 
Science & Nerd Stuff,Technology Connections,https://www.youtube.com/channel/UCy0tKL1T7wFoYcxCe0xjN6Q/videos, 
Science & Nerd Stuff,Steven Richter,https://www.youtube.com/channel/UCq67A47sBJLY-KtRjjExdfw/videos, 
Science & Nerd Stuff,Science Channel,https://www.youtube.com/channel/UCvJiYiBUbw4tmpRSZT2r1Hw/videos, 
Science & Nerd Stuff,Real Engineering,https://www.youtube.com/channel/UCR1IuLEqb6UEA_zQ81kwXfg/videos, 
Science & Nerd Stuff,QuantumFracture,https://www.youtube.com/channel/UCbdSYaPD-lr1kW27UJuk8Pw/videos, 
Science & Nerd Stuff,Physics Girl,https://www.youtube.com/channel/UC7DdEm33SyaTDtWYGO2CwdA/videos, 
Science & Nerd Stuff,Periodic Videos,https://www.youtube.com/channel/UCtESv1e7ntJaLJYKIO1FoYw/videos, 
Science & Nerd Stuff,pennpoint,https://www.youtube.com/channel/UCYAcUvRmeuLuPA8S0KC7XjA/videos, 
Science & Nerd Stuff,NurdRage,https://www.youtube.com/channel/UCIgKGGJkt1MrNmhq3vRibYA/videos, 
Science & Nerd Stuff,Nigel John Stanford,https://www.youtube.com/channel/UCPhq7iR65k0gWcraXgLiY1A/videos, 
Science & Nerd Stuff,Mr.Puzzle,https://www.youtube.com/channel/UCuZ4plJK1KkSqRBYps3rNww/videos, 
Science & Nerd Stuff,modelllichtsysteme,https://www.youtube.com/channel/UCdiNdROlPGA9yj9-sYyYtIQ/videos, 
Science & Nerd Stuff,MinutoDeF�sica,https://www.youtube.com/channel/UCUHW94eEFW7hkUMVaZz4eDg/videos, 
Science & Nerd Stuff,Darak Watches II,https://www.youtube.com/channel/UCKz6Q5oM_SEO4oIFCiAg-jw/videos, 
Science & Nerd Stuff,LEMMiNO,https://www.youtube.com/channel/UCRcgy6GzDeccI7dkbbBna3Q/videos, 
Science & Nerd Stuff,Konstantin Bogdanov,https://www.youtube.com/channel/UChqNzKbJQmeVmiYCAfRKHdA/videos, 
Science & Nerd Stuff,BrainfooTV,https://www.youtube.com/channel/UCQXvl69rKNOtSK2-bKUADUQ/videos, 
Science & Nerd Stuff,Ctrl Shift Face,https://www.youtube.com/channel/UCKpH0CKltc73e4wh0_pgL3g/videos, 
Science & Nerd Stuff,DisneyResearchHub,https://www.youtube.com/channel/UCM42XWqRoruK6bNkgbgoJMw/videos, 
Science & Nerd Stuff,Applied Science,https://www.youtube.com/channel/UCivA7_KLKWo43tFcCkFvydw/videos, 
Science & Nerd Stuff,astrovlog,https://www.youtube.com/channel/UC-8DZ-sTOoohhzndLNl4w1A/videos, 
Science & Nerd Stuff,SmarterEveryDay,https://www.youtube.com/channel/UC6107grRI4m0o2-emgoDnAA/videos, 
Science & Nerd Stuff,AlgoRythmics,https://www.youtube.com/channel/UCIqiLefbVHsOAXDAxQJH7Xw/videos, 
Science & Nerd Stuff,Beyond the Backlot,https://www.youtube.com/channel/UC8QQqWw3pHCw7tlIEbbdDtw/videos, 
Music,Tessa Violet,https://www.youtube.com/channel/UCOw4v1j3QnzH7X4krQAS7fg/videos, 
Music,LOOK MUM NO COMPUTER,https://www.youtube.com/channel/UCafxR2HWJRmMfSdyZXvZMTw/videos, 
Music,Jared Dines,https://www.youtube.com/channel/UCJcYRr8rpsxVPfWA5vkuxFw/videos, 
Music,Davie504,https://www.youtube.com/channel/UCgFvT6pUq9HLOvKBYERzXSQ/videos, 
Music,Damian Salazar,https://www.youtube.com/channel/UCgFyKlLJXcwTXGTggvLB8uw/videos, 
